SID,trial,step,instanceOnset,difficultyEstOnset,performanceEstOnset,decisionStartOnset,stepTime
101,8,1,1572642812.3193338,1572642822.3193338,1572642823.4864504,1572642826.7477765,1572642827.551857
101,8,2,1572642812.3193338,1572642822.3193338,1572642823.4864504,1572642826.7477765,1572642831.2212238
101,8,3,1572642812.3193338,1572642822.3193338,1572642823.4864504,1572642826.7477765,1572642839.7900808
101,8,4,1572642812.3193338,1572642822.3193338,1572642823.4864504,1572642826.7477765,1572642866.9047918
101,8,5,1572642812.3193338,1572642822.3193338,1572642823.4864504,1572642826.7477765,-1
101,9,1,1572642872.8993912,1572642882.8993912,1572642885.1366148,1572642891.6022615,1572642894.2425253
101,9,2,1572642872.8993912,1572642882.8993912,1572642885.1366148,1572642891.6022615,1572642898.4249437
101,9,3,1572642872.8993912,1572642882.8993912,1572642885.1366148,1572642891.6022615,1572642898.9859996
101,9,4,1572642872.8993912,1572642882.8993912,1572642885.1366148,1572642891.6022615,1572642924.551556
101,9,5,1572642872.8993912,1572642882.8993912,1572642885.1366148,1572642891.6022615,1572642925.2566264
101,9,6,1572642872.8993912,1572642882.8993912,1572642885.1366148,1572642891.6022615,1572642944.0495055
101,9,7,1572642872.8993912,1572642882.8993912,1572642885.1366148,1572642891.6022615,1572642979.907091
101,9,8,1572642872.8993912,1572642882.8993912,1572642885.1366148,1572642891.6022615,-1
101,10,1,1572642981.385239,1572642991.385239,1572642992.6843686,1572642996.2817283,1572642999.970097
101,10,2,1572642981.385239,1572642991.385239,1572642992.6843686,1572642996.2817283,1572643001.809281
101,10,3,1572642981.385239,1572642991.385239,1572642992.6843686,1572642996.2817283,1572643008.548955
101,10,4,1572642981.385239,1572642991.385239,1572642992.6843686,1572642996.2817283,1572643013.4324431
101,10,5,1572642981.385239,1572642991.385239,1572642992.6843686,1572642996.2817283,1572643037.8768873
101,10,6,1572642981.385239,1572642991.385239,1572642992.6843686,1572642996.2817283,-1
101,11,1,1572643040.8081806,1572643050.8081806,1572643053.7104707,1572643057.0298026,1572643060.9191914
101,11,2,1572643040.8081806,1572643050.8081806,1572643053.7104707,1572643057.0298026,1572643062.813381
101,11,3,1572643040.8081806,1572643050.8081806,1572643053.7104707,1572643057.0298026,1572643064.145514
101,11,4,1572643040.8081806,1572643050.8081806,1572643053.7104707,1572643057.0298026,1572643064.9125905
101,11,5,1572643040.8081806,1572643050.8081806,1572643053.7104707,1572643057.0298026,1572643065.784678
101,11,6,1572643040.8081806,1572643050.8081806,1572643053.7104707,1572643057.0298026,1572643066.0897083
101,11,7,1572643040.8081806,1572643050.8081806,1572643053.7104707,1572643057.0298026,1572643066.4087403
101,11,8,1572643040.8081806,1572643050.8081806,1572643053.7104707,1572643057.0298026,1572643067.513851
101,11,9,1572643040.8081806,1572643050.8081806,1572643053.7104707,1572643057.0298026,1572643077.8558848
101,11,10,1572643040.8081806,1572643050.8081806,1572643053.7104707,1572643057.0298026,-1
101,12,1,1572643112.5143504,1572643122.5143504,1572643123.761475,1572643126.1947181,1572643127.690868
101,12,2,1572643112.5143504,1572643122.5143504,1572643123.761475,1572643126.1947181,1572643128.8549843
101,12,3,1572643112.5143504,1572643122.5143504,1572643123.761475,1572643126.1947181,1572643129.6530643
101,12,4,1572643112.5143504,1572643122.5143504,1572643123.761475,1572643126.1947181,1572643130.9371924
101,12,5,1572643112.5143504,1572643122.5143504,1572643123.761475,1572643126.1947181,1572643144.823581
101,12,6,1572643112.5143504,1572643122.5143504,1572643123.761475,1572643126.1947181,1572643145.2886274
101,12,7,1572643112.5143504,1572643122.5143504,1572643123.761475,1572643126.1947181,-1
101,13,1,1572643163.444443,1572643173.444443,1572643176.435742,1572643180.4991484,1572643183.4594443
101,13,2,1572643163.444443,1572643173.444443,1572643176.435742,1572643180.4991484,1572643188.905989
101,13,3,1572643163.444443,1572643173.444443,1572643176.435742,1572643180.4991484,1572643189.6010582
101,13,4,1572643163.444443,1572643173.444443,1572643176.435742,1572643180.4991484,1572643213.870485
101,13,5,1572643163.444443,1572643173.444443,1572643176.435742,1572643180.4991484,1572643223.7104688
101,13,6,1572643163.444443,1572643173.444443,1572643176.435742,1572643180.4991484,1572643281.696267
101,13,7,1572643163.444443,1572643173.444443,1572643176.435742,1572643180.4991484,1572643322.911388
101,13,8,1572643163.444443,1572643173.444443,1572643176.435742,1572643180.4991484,1572643323.3924363
101,13,9,1572643163.444443,1572643173.444443,1572643176.435742,1572643180.4991484,-1
101,14,1,1572643326.622759,1572643336.623759,1572643343.3054273,1572643347.7608726,1572643356.5827549
101,14,2,1572643326.622759,1572643336.623759,1572643343.3054273,1572643347.7608726,1572643358.4909456
101,14,3,1572643326.622759,1572643336.623759,1572643343.3054273,1572643347.7608726,1572643370.8741837
101,14,4,1572643326.622759,1572643336.623759,1572643343.3054273,1572643347.7608726,1572643371.6852648
101,14,5,1572643326.622759,1572643336.623759,1572643343.3054273,1572643347.7608726,1572643384.7575722
101,14,6,1572643326.622759,1572643336.623759,1572643343.3054273,1572643347.7608726,1572643435.7916749
101,14,7,1572643326.622759,1572643336.623759,1572643343.3054273,1572643347.7608726,1572643457.7828512
101,14,8,1572643326.622759,1572643336.623759,1572643343.3054273,1572643347.7608726,-1
101,15,1,1572643460.1128511,1572643470.1128511,1572643474.1788514,1572643476.3598514,1572643477.6818514
101,15,2,1572643460.1128511,1572643470.1128511,1572643474.1788514,1572643476.3598514,1572643478.0808513
101,15,3,1572643460.1128511,1572643470.1128511,1572643474.1788514,1572643476.3598514,1572643478.4298513
101,15,4,1572643460.1128511,1572643470.1128511,1572643474.1788514,1572643476.3598514,1572643480.6328511
101,15,5,1572643460.1128511,1572643470.1128511,1572643474.1788514,1572643476.3598514,1572643481.3518512
101,15,6,1572643460.1128511,1572643470.1128511,1572643474.1788514,1572643476.3598514,1572643492.5438514
101,15,7,1572643460.1128511,1572643470.1128511,1572643474.1788514,1572643476.3598514,1572643506.5708513
101,15,8,1572643460.1128511,1572643470.1128511,1572643474.1788514,1572643476.3598514,1572643524.392851
101,15,9,1572643460.1128511,1572643470.1128511,1572643474.1788514,1572643476.3598514,-1
101,16,1,1572643526.3268514,1572643536.3268514,1572643538.3738513,1572643542.0878513,1572643551.8038514
101,16,2,1572643526.3268514,1572643536.3268514,1572643538.3738513,1572643542.0878513,1572643556.0648513
101,16,3,1572643526.3268514,1572643536.3268514,1572643538.3738513,1572643542.0878513,1572643559.2898514
101,16,4,1572643526.3268514,1572643536.3268514,1572643538.3738513,1572643542.0878513,1572643575.1918514
101,16,5,1572643526.3268514,1572643536.3268514,1572643538.3738513,1572643542.0878513,1572643576.4098513
101,16,6,1572643526.3268514,1572643536.3268514,1572643538.3738513,1572643542.0878513,-1
101,17,1,1572643591.6188514,1572643601.6188514,1572643603.1218514,1572643604.7508514,1572643611.8478513
101,17,2,1572643591.6188514,1572643601.6188514,1572643603.1218514,1572643604.7508514,1572643619.9778514
101,17,3,1572643591.6188514,1572643601.6188514,1572643603.1218514,1572643604.7508514,1572643626.2838511
101,17,4,1572643591.6188514,1572643601.6188514,1572643603.1218514,1572643604.7508514,1572643660.9358513
101,17,5,1572643591.6188514,1572643601.6188514,1572643603.1218514,1572643604.7508514,-1
101,18,1,1572643662.1148512,1572643672.1148512,1572643674.188851,1572643676.8628514,1572643677.8698514
101,18,2,1572643662.1148512,1572643672.1148512,1572643674.188851,1572643676.8628514,1572643678.468851
101,18,3,1572643662.1148512,1572643672.1148512,1572643674.188851,1572643676.8628514,1572643679.4998512
101,18,4,1572643662.1148512,1572643672.1148512,1572643674.188851,1572643676.8628514,1572643682.3268514
101,18,5,1572643662.1148512,1572643672.1148512,1572643674.188851,1572643676.8628514,1572643700.0178514
101,18,6,1572643662.1148512,1572643672.1148512,1572643674.188851,1572643676.8628514,-1
101,19,1,1572643709.004851,1572643719.004851,1572643720.2908514,1572643729.1948514,1572643731.0178514
101,19,2,1572643709.004851,1572643719.004851,1572643720.2908514,1572643729.1948514,1572643731.8028514
101,19,3,1572643709.004851,1572643719.004851,1572643720.2908514,1572643729.1948514,1572643737.0388513
101,19,4,1572643709.004851,1572643719.004851,1572643720.2908514,1572643729.1948514,1572643737.5518525
101,19,5,1572643709.004851,1572643719.004851,1572643720.2908514,1572643729.1948514,1572643780.4921463
101,19,6,1572643709.004851,1572643719.004851,1572643720.2908514,1572643729.1948514,1572643784.700567
101,19,7,1572643709.004851,1572643719.004851,1572643720.2908514,1572643729.1948514,1572643813.53345
101,19,8,1572643709.004851,1572643719.004851,1572643720.2908514,1572643729.1948514,-1
101,20,1,1572643822.9073875,1572643832.9083874,1572643834.5725536,1572643844.717568,1572643847.5918555
101,20,2,1572643822.9073875,1572643832.9083874,1572643834.5725536,1572643844.717568,1572643848.0218985
101,20,3,1572643822.9073875,1572643832.9083874,1572643834.5725536,1572643844.717568,1572643851.5932558
101,20,4,1572643822.9073875,1572643832.9083874,1572643834.5725536,1572643844.717568,1572643853.43844
101,20,5,1572643822.9073875,1572643832.9083874,1572643834.5725536,1572643844.717568,1572643854.2655227
101,20,6,1572643822.9073875,1572643832.9083874,1572643834.5725536,1572643844.717568,1572643880.450141
101,20,7,1572643822.9073875,1572643832.9083874,1572643834.5725536,1572643844.717568,-1
101,21,1,1572643892.9273887,1572643902.9283886,1572643904.8875844,1572643916.4717426,1572643918.7209678
101,21,2,1572643892.9273887,1572643902.9283886,1572643904.8875844,1572643916.4717426,1572643920.4221377
101,21,3,1572643892.9273887,1572643902.9283886,1572643904.8875844,1572643916.4717426,1572643920.8611817
101,21,4,1572643892.9273887,1572643902.9283886,1572643904.8875844,1572643916.4717426,1572643935.826678
101,21,5,1572643892.9273887,1572643902.9283886,1572643904.8875844,1572643916.4717426,-1
101,22,1,1572643937.1278083,1572643947.1288083,1572643948.384934,1572643954.6635618,1572643968.5219474
101,22,2,1572643937.1278083,1572643947.1288083,1572643948.384934,1572643954.6635618,1572643971.1172068
101,22,3,1572643937.1278083,1572643947.1288083,1572643948.384934,1572643954.6635618,1572643972.7053654
101,22,4,1572643937.1278083,1572643947.1288083,1572643948.384934,1572643954.6635618,1572644022.65436
101,22,5,1572643937.1278083,1572643947.1288083,1572643948.384934,1572643954.6635618,1572644023.5274472
101,22,6,1572643937.1278083,1572643947.1288083,1572643948.384934,1572643954.6635618,-1
101,23,1,1572644072.6763618,1572644082.6763618,1572644086.2377179,1572644089.5950532,1572644095.7676706
101,23,2,1572644072.6763618,1572644082.6763618,1572644086.2377179,1572644089.5950532,1572644103.0593996
101,23,3,1572644072.6763618,1572644082.6763618,1572644086.2377179,1572644089.5950532,1572644103.511445
101,23,4,1572644072.6763618,1572644082.6763618,1572644086.2377179,1572644089.5950532,1572644116.5297468
101,23,5,1572644072.6763618,1572644082.6763618,1572644086.2377179,1572644089.5950532,1572644189.420035
101,23,6,1572644072.6763618,1572644082.6763618,1572644086.2377179,1572644089.5950532,1572644190.1851113
101,23,7,1572644072.6763618,1572644082.6763618,1572644086.2377179,1572644089.5950532,-1
101,24,1,1572644211.312224,1572644221.3132238,1572644222.883381,1572644224.7895715,1572644225.832676
101,24,2,1572644211.312224,1572644221.3132238,1572644222.883381,1572644224.7895715,1572644226.9367862
101,24,3,1572644211.312224,1572644221.3132238,1572644222.883381,1572644224.7895715,1572644228.4899416
101,24,4,1572644211.312224,1572644221.3132238,1572644222.883381,1572644224.7895715,1572644229.902083
101,24,5,1572644211.312224,1572644221.3132238,1572644222.883381,1572644224.7895715,1572644232.4563382
101,24,6,1572644211.312224,1572644221.3132238,1572644222.883381,1572644224.7895715,1572644234.4745398
